날짜,BPS,PER,PBR,EPS,DIV,DPS,symbol
2022-04-30,8368,18.67,1.89,849,1.14,180,011500
2022-05-31,9658,12.5,1.67,1288,1.43,230,011500
2021-05-31,27703,14.71,1.04,1958,1.04,300,002390
2021-06-30,27703,14.71,1.04,1958,1.04,300,002390
2021-07-31,27703,14.43,1.02,1958,1.06,300,002390
2021-08-31,27703,13.59,0.96,1958,1.13,300,002390
2021-09-30,27703,13.94,0.99,1958,1.1,300,002390
2021-10-31,27703,12.46,0.88,1958,1.23,300,002390
2021-11-30,27703,12.13,0.86,1958,1.26,300,002390
2021-12-31,27703,10.88,0.77,1958,1.41,300,002390
2022-01-31,27703,11.67,0.82,1958,1.31,300,002390
2022-02-28,27703,10.7,0.76,1958,1.43,300,002390
2022-03-31,27703,10.57,0.75,1958,1.45,300,002390
2022-04-30,27703,10.98,0.78,1958,1.4,300,002390
2022-05-31,27900,94.14,0.81,239,1.56,350,002390
2021-05-31,5053,14.94,3.3,1118,1.8,300,256150
2021-06-30,5053,14.71,3.26,1118,1.82,300,256150
2021-07-31,5053,14.0,3.1,1118,1.92,300,256150
2021-08-31,5053,14.71,3.26,1118,1.82,300,256150
2021-09-30,5053,12.79,2.83,1118,2.1,300,256150
2021-10-31,5053,11.9,2.63,1118,2.26,300,256150
2021-11-30,5053,11.58,2.56,1118,2.32,300,256150
2021-12-31,5053,9.66,2.14,1118,2.78,300,256150
2022-01-31,5053,9.7,2.15,1118,2.76,300,256150
2022-02-28,5053,9.53,2.11,1118,2.82,300,256150
2022-03-31,5053,9.26,2.05,1118,2.9,300,256150
2022-04-30,5053,10.38,2.3,1118,2.59,300,256150
2022-05-31,6256,21.44,1.95,569,1.64,200,256150
2021-05-31,7489,4.51,0.75,1239,1.79,100,014790
2021-06-30,7489,4.54,0.75,1239,1.78,100,014790
2021-07-31,7489,4.51,0.75,1239,1.79,100,014790
2021-08-31,7489,4.46,0.74,1239,1.81,100,014790
2021-09-30,7489,4.29,0.71,1239,1.88,100,014790
2021-10-31,7489,4.91,0.81,1239,1.64,100,014790
2021-11-30,7489,4.53,0.75,1239,1.78,100,014790
2021-12-31,7489,4.16,0.69,1239,1.94,100,014790
2022-01-31,7489,4.6,0.76,1239,1.75,100,014790
2022-02-28,7489,4.23,0.7,1239,1.91,100,014790
2022-03-31,7489,4.41,0.73,1239,1.83,100,014790
2022-04-30,7489,4.71,0.78,1239,1.72,100,014790
2022-05-31,8822,4.84,0.62,1122,1.84,100,014790
2021-05-31,6915,30.27,1.31,300,1.1,100,092460
2021-06-30,6915,30.73,1.33,300,1.08,100,092460
2021-07-31,6915,30.27,1.31,300,1.1,100,092460
2021-08-31,6915,26.83,1.16,300,1.24,100,092460
2021-09-30,6915,28.13,1.22,300,1.18,100,092460
2021-10-31,4610,28.7,1.25,200,1.74,100,092460
2021-11-30,4610,29.55,1.28,200,1.69,100,092460
2021-12-31,4610,24.25,1.05,200,2.06,100,092460
2022-01-31,4610,26.0,1.13,200,1.92,100,092460
2022-02-28,4610,31.25,1.36,200,1.6,100,092460
2022-03-31,4610,29.7,1.29,200,1.68,100,092460
2022-04-30,4610,29.3,1.27,200,1.71,100,092460
2022-05-31,5319,25.19,1.12,237,1.68,100,092460
2021-05-31,84687,10.36,0.53,4297,4.49,2000,060980
2021-06-30,84687,10.33,0.52,4297,4.5,2000,060980
2021-07-31,84687,11.38,0.58,4297,4.09,2000,060980
2021-08-31,84687,10.94,0.55,4297,4.26,2000,060980
2021-09-30,84687,10.88,0.55,4297,4.28,2000,060980
2021-10-31,84687,12.61,0.64,4297,3.69,2000,060980
2021-11-30,84687,11.85,0.6,4297,3.93,2000,060980
2021-12-31,84687,10.26,0.52,4297,4.54,2000,060980
2022-01-31,84687,10.72,0.54,4297,4.34,2000,060980
2022-02-28,84687,9.37,0.48,4297,4.97,2000,060980
2022-03-31,84687,9.51,0.48,4297,4.9,2000,060980
2022-04-30,84687,9.43,0.48,4297,4.94,2000,060980
2022-05-31,102145,3.97,0.41,10531,4.78,2000,060980
2021-05-31,10889,13.14,1.18,974,2.34,300,053690
2021-06-30,10889,12.94,1.16,974,2.38,300,053690
2021-07-31,10889,12.53,1.12,974,2.46,300,053690
2021-08-31,10889,11.6,1.04,974,2.65,300,053690
2021-09-30,10889,11.7,1.05,974,2.63,300,053690
2021-10-31,10889,10.73,0.96,974,2.87,300,053690
2021-11-30,10889,10.78,0.96,974,2.86,300,053690
2021-12-31,10889,10.99,0.98,974,2.8,300,053690
2022-01-31,10889,12.37,1.11,974,2.49,300,053690
2022-02-28,10889,12.94,1.16,974,2.38,300,053690
2022-03-31,10889,12.83,1.15,974,2.4,300,053690
2022-04-30,10889,14.32,1.28,974,2.15,300,053690
2022-05-31,14014,8.95,0.98,1537,3.27,450,053690
2021-05-31,4992,32.47,6.53,1004,1.23,400,042700
2021-06-30,4992,32.07,6.45,1004,1.24,400,042700
2021-07-31,4992,33.96,6.83,1004,1.17,400,042700
2021-08-31,4992,37.3,7.5,1004,1.07,400,042700
2021-09-30,4992,34.06,6.85,1004,1.17,400,042700
2021-10-31,4992,30.38,6.11,1004,1.31,400,042700
2021-11-30,4992,31.27,6.29,1004,1.27,400,042700
2021-12-31,4992,34.56,6.95,1004,1.15,400,042700
2022-01-31,4992,38.0,7.64,1004,1.05,400,042700
2022-02-28,4992,36.6,7.36,1004,1.09,400,042700
2022-03-31,4992,33.12,6.66,1004,1.2,400,042700
2022-04-30,4992,34.86,7.01,1004,1.14,400,042700
2022-05-31,3506,14.19,4.28,1057,2.0,300,042700
2021-05-31,9788,204.37,7.16,343,0.29,200,008930
2021-06-30,9788,205.54,7.2,343,0.28,200,008930
2021-07-31,9788,239.65,8.4,343,0.24,200,008930
2021-08-31,9788,212.54,7.45,343,0.27,200,008930
2021-09-30,9788,218.08,7.64,343,0.27,200,008930
2021-10-31,9788,173.47,6.08,343,0.34,200,008930
2021-11-30,9788,171.14,6.0,343,0.34,200,008930
2021-12-31,9788,147.23,5.16,343,0.4,200,008930
2022-01-31,9602,165.18,5.78,336,0.36,200,008930
2022-02-28,9602,141.22,4.94,336,0.42,200,008930
2022-03-31,9602,133.63,4.68,336,0.45,200,008930
2022-04-30,9602,132.14,4.62,336,0.45,200,008930
2022-05-31,10268,79.47,4.94,638,0.39,200,008930
2021-05-31,60518,356.57,5.87,997,0.14,500,128940
2021-06-30,60518,353.06,5.82,997,0.14,500,128940
2021-07-31,60518,352.56,5.81,997,0.14,500,128940
2021-08-31,60518,322.47,5.31,997,0.16,500,128940
2021-09-30,60518,313.44,5.16,997,0.16,500,128940
2021-10-31,60518,266.8,4.4,997,0.19,500,128940
2021-11-30,60518,270.81,4.46,997,0.19,500,128940
2021-12-31,60518,253.76,4.18,997,0.2,500,128940
2022-01-31,59364,291.41,4.8,978,0.18,500,128940
2022-02-28,59364,260.74,4.3,978,0.2,500,128940
2022-03-31,59364,269.43,4.44,978,0.19,500,128940
2022-04-30,59364,279.14,4.6,978,0.18,500,128940
2022-05-31,65719,56.54,4.72,5483,0.16,500,128940
2021-05-31,665,0.0,10.33,0,0.0,0,047080
2021-06-30,665,0.0,10.18,0,0.0,0,047080
2021-07-31,665,0.0,10.98,0,0.0,0,047080
2021-08-31,665,0.0,9.07,0,0.0,0,047080
2021-09-30,665,0.0,8.87,0,0.0,0,047080
2021-10-31,665,0.0,7.64,0,0.0,0,047080
2021-11-30,665,0.0,8.86,0,0.0,0,047080
2021-12-31,665,0.0,8.11,0,0.0,0,047080
2022-01-31,665,0.0,8.06,0,0.0,0,047080
2022-02-28,665,0.0,6.77,0,0.0,0,047080
2022-03-31,665,0.0,7.27,0,0.0,0,047080
2022-04-30,665,0.0,7.73,0,0.0,0,047080
2022-05-31,693,492.5,7.11,10,0.0,0,047080
2021-05-31,25832,28.81,4.2,3766,1.2,1300,009240
2021-06-30,25832,30.14,4.39,3766,1.15,1300,009240
2021-07-31,25832,27.75,4.05,3766,1.24,1300,009240
2021-08-31,25832,32.0,4.66,3766,1.08,1300,009240
2021-09-30,25832,30.93,4.51,3766,1.12,1300,009240
2021-10-31,25832,30.27,4.41,3766,1.14,1300,009240
2021-11-30,25832,26.47,3.86,3766,1.3,1300,009240
2021-12-31,25832,23.69,3.45,3766,1.46,1300,009240
2022-01-31,25832,24.77,3.61,3766,1.39,1300,009240
2022-02-28,25832,19.65,2.86,3766,1.76,1300,009240
2022-03-31,25832,19.38,2.83,3766,1.78,1300,009240
2022-04-30,25832,21.69,3.16,3766,1.59,1300,009240
2022-05-31,36438,21.98,1.97,3266,2.16,1550,009240
2021-05-31,45559,11.58,0.98,3873,1.0,450,020000
2021-06-30,45559,11.62,0.99,3873,1.0,450,020000
2021-07-31,45559,10.83,0.92,3873,1.07,450,020000
2021-08-31,45559,10.08,0.86,3873,1.15,450,020000
2021-09-30,45559,10.46,0.89,3873,1.11,450,020000
2021-10-31,45559,10.08,0.86,3873,1.15,450,020000
2021-11-30,45559,10.88,0.93,3873,1.07,450,020000
2021-12-31,45559,9.02,0.77,3873,1.29,450,020000
2022-01-31,45559,9.28,0.79,3873,1.25,450,020000
2022-02-28,45559,8.92,0.76,3873,1.3,450,020000
2022-03-31,45559,9.27,0.79,3873,1.25,450,020000
2022-04-30,45559,9.13,0.78,3873,1.27,450,020000
2022-05-31,56341,6.88,0.64,5214,1.67,600,020000
2021-05-31,8130,21.55,1.06,400,0.0,0,003680
2021-06-30,8130,22.15,1.09,400,0.0,0,003680
2021-07-31,8130,21.93,1.08,400,0.0,0,003680
2021-08-31,8130,20.35,1.0,400,0.0,0,003680
2021-09-30,8130,19.25,0.95,400,0.0,0,003680
2021-10-31,8130,16.43,0.81,400,0.0,0,003680
2021-11-30,8130,16.03,0.79,400,0.0,0,003680
2021-12-31,8130,13.85,0.68,400,0.0,0,003680
2022-01-31,8130,16.28,0.8,400,0.0,0,003680
2022-02-28,8130,14.83,0.73,400,0.0,0,003680
2022-03-31,8130,19.23,0.95,400,0.0,0,003680
2022-04-30,8130,23.68,1.16,400,0.0,0,003680
2022-05-31,7888,0.0,1.17,0,0.0,0,003680
2021-05-31,10534,22.97,2.5,1145,1.9,500,105630
2021-06-30,10534,22.31,2.43,1145,1.96,500,105630
2021-07-31,10534,21.05,2.29,1145,2.07,500,105630
2021-08-31,10534,18.38,2.0,1145,2.38,500,105630
2021-09-30,10534,18.25,1.98,1145,2.39,500,105630
2021-10-31,10534,19.78,2.15,1145,2.21,500,105630
2021-11-30,10534,19.96,2.17,1145,2.19,500,105630
2021-12-31,10534,17.42,1.89,1145,2.51,500,105630
2022-01-31,10534,19.13,2.08,1145,2.28,500,105630
2022-02-28,10534,21.57,2.34,1145,2.02,500,105630
2022-03-31,10534,20.13,2.19,1145,2.17,500,105630
2022-04-30,10534,23.36,2.54,1145,1.87,500,105630
2022-05-31,11835,15.56,2.26,1716,1.87,500,105630
2021-05-31,6030,0.0,0.8,0,0.0,0,069640
2021-06-30,6030,0.0,0.81,0,0.0,0,069640
2021-07-31,6030,0.0,1.48,0,0.0,0,069640
2021-08-31,6030,0.0,1.67,0,0.0,0,069640
2021-09-30,6030,0.0,1.24,0,0.0,0,069640
2021-10-31,6030,0.0,0.87,0,0.0,0,069640
2021-11-30,6030,0.0,0.92,0,0.0,0,069640
2021-12-31,6030,0.0,0.67,0,0.0,0,069640
2022-01-31,6030,0.0,0.67,0,0.0,0,069640
2022-02-28,6030,0.0,0.64,0,0.0,0,069640
2022-03-31,6030,0.0,0.66,0,0.0,0,069640
2022-04-30,6030,0.0,0.73,0,0.0,0,069640
2022-05-31,4295,0.0,0.96,0,0.0,0,069640
2021-05-31,9208,6.8,1.02,1385,2.65,250,016450
2021-06-30,9208,6.72,1.01,1385,2.69,250,016450
2021-07-31,9208,7.26,1.09,1385,2.49,250,016450
2021-08-31,9208,8.05,1.21,1385,2.24,250,016450
2021-09-30,9208,6.48,0.97,1385,2.79,250,016450
2021-10-31,9208,5.89,0.89,1385,3.06,250,016450
2021-11-30,9208,5.74,0.86,1385,3.14,250,016450
2021-12-31,9208,5.02,0.75,1385,3.6,250,016450
2022-01-31,9208,5.34,0.8,1385,3.38,250,016450
2022-02-28,9208,4.63,0.7,1385,3.9,250,016450
2022-03-31,9208,4.52,0.68,1385,3.99,250,016450
2022-04-30,9208,4.86,0.73,1385,3.71,250,016450
2022-05-31,12066,6.74,0.57,1026,3.61,250,016450
2021-05-31,2130,16.18,1.09,144,1.07,25,010420
2021-06-30,2130,16.15,1.09,144,1.08,25,010420
2021-07-31,2130,18.61,1.26,144,0.93,25,010420
2021-08-31,2130,18.26,1.23,144,0.95,25,010420
2021-09-30,2130,15.8,1.07,144,1.1,25,010420
2021-10-31,2130,14.76,1.0,144,1.18,25,010420
2021-11-30,2130,14.31,0.97,144,1.21,25,010420
2021-12-31,2130,12.67,0.86,144,1.37,25,010420
2022-01-31,2130,13.96,0.94,144,1.24,25,010420
2022-02-28,2130,12.67,0.86,144,1.37,25,010420
2022-03-31,2130,13.65,0.92,144,1.27,25,010420
2022-04-30,2130,15.03,1.02,144,1.15,25,010420
2022-05-31,2273,12.99,0.97,169,1.14,25,010420
2021-05-31,1989,12.25,1.95,316,1.29,50,009180
2021-06-30,1989,12.31,1.96,316,1.29,50,009180
2021-07-31,1989,13.97,2.22,316,1.13,50,009180
2021-08-31,1989,13.07,2.08,316,1.21,50,009180
2021-09-30,1989,14.73,2.34,316,1.07,50,009180
2021-10-31,1989,14.53,2.31,316,1.09,50,009180
2021-11-30,1989,14.83,2.36,316,1.07,50,009180
2021-12-31,1989,11.8,1.88,316,1.34,50,009180
2022-01-31,1989,12.59,2.0,316,1.26,50,009180
2022-02-28,1989,10.76,1.71,316,1.47,50,009180
2022-03-31,1989,10.97,1.74,316,1.44,50,009180
2022-04-30,1989,13.18,2.09,316,1.2,50,009180
2022-05-31,2859,5.04,1.51,855,1.39,60,009180
2021-05-31,1890,27.38,1.83,126,0.87,30,070590
2021-06-30,1890,27.74,1.85,126,0.86,30,070590
2021-07-31,1890,28.77,1.92,126,0.83,30,070590
2021-08-31,1890,24.44,1.63,126,0.97,30,070590
2021-09-30,1890,22.54,1.5,126,1.06,30,070590
2021-10-31,1890,24.64,1.64,126,0.97,30,070590
2021-11-30,1890,21.27,1.42,126,1.12,30,070590
2021-12-31,1890,19.72,1.31,126,1.21,30,070590
2022-01-31,1890,27.58,1.84,126,0.86,30,070590
2022-02-28,1890,23.13,1.54,126,1.03,30,070590
2022-03-31,1890,23.33,1.56,126,1.02,30,070590
2022-04-30,1890,24.64,1.64,126,0.97,30,070590
2022-05-31,1931,118.75,1.48,24,0.0,0,070590
2021-05-31,26670,6.38,0.6,2493,4.4,700,213500
2021-06-30,26670,6.3,0.59,2493,4.46,700,213500
2021-07-31,26670,6.7,0.63,2493,4.19,700,213500
2021-08-31,26670,6.5,0.61,2493,4.32,700,213500
2021-09-30,26670,7.08,0.66,2493,3.97,700,213500
2021-10-31,26670,6.34,0.59,2493,4.43,700,213500
2021-11-30,26670,5.72,0.53,2493,4.91,700,213500
2021-12-31,26670,5.23,0.49,2493,5.36,700,213500
2022-01-31,26670,5.52,0.52,2493,5.09,700,213500
2022-02-28,26670,4.85,0.45,2493,5.79,700,213500
2022-03-31,26670,5.03,0.47,2493,5.58,700,213500
2022-04-30,26670,5.33,0.5,2493,5.26,700,213500
2022-05-31,28568,25.22,0.51,575,4.14,600,213500
2021-05-31,48977,22.5,5.08,11067,0.72,1800,014680
2021-06-30,48977,23.04,5.21,11067,0.71,1800,014680
2021-07-31,48977,21.73,4.91,11067,0.75,1800,014680
2021-08-31,48977,24.17,5.46,11067,0.67,1800,014680
2021-09-30,48977,26.38,5.96,11067,0.62,1800,014680
2021-10-31,48977,30.68,6.93,11067,0.53,1800,014680
2021-11-30,48977,29.19,6.59,11067,0.56,1800,014680
2021-12-31,48977,27.65,6.25,11067,0.59,1800,014680
2022-01-31,48977,26.88,6.07,11067,0.61,1800,014680
2022-02-28,48977,19.29,4.36,11067,0.84,1800,014680
2022-03-31,48977,20.15,4.55,11067,0.81,1800,014680
2022-04-30,48977,21.37,4.83,11067,0.76,1800,014680
2022-05-31,61936,18.23,3.92,13332,0.86,2100,014680
2021-05-31,8683,10.86,1.04,834,0.0,0,004710
2021-06-30,8683,10.86,1.04,834,0.0,0,004710
2021-07-31,8683,10.83,1.04,834,0.0,0,004710
2021-08-31,8683,9.8,0.94,834,0.0,0,004710
2021-09-30,8683,8.8,0.85,834,0.0,0,004710
2021-10-31,8683,8.17,0.78,834,0.0,0,004710
2021-11-30,8683,8.06,0.77,834,0.0,0,004710
2021-12-31,8683,7.11,0.68,834,0.0,0,004710
2022-01-31,8683,9.3,0.89,834,0.0,0,004710
2022-02-28,8683,8.0,0.77,834,0.0,0,004710
2022-03-31,8683,7.76,0.75,834,0.0,0,004710
2022-04-30,8683,8.2,0.79,834,0.0,0,004710
2022-05-31,8848,0.0,0.77,0,0.0,0,004710
2021-05-31,11972,2.66,0.38,1695,2.66,120,004150
2021-06-30,11972,2.65,0.38,1695,2.67,120,004150
2021-07-31,11972,2.78,0.39,1695,2.54,120,004150
2021-08-31,11972,2.57,0.36,1695,2.75,120,004150
2021-09-30,11972,2.43,0.34,1695,2.92,120,004150
2021-10-31,11972,2.35,0.33,1695,3.02,120,004150
2021-11-30,11972,2.2,0.31,1695,3.22,120,004150
2021-12-31,11972,1.99,0.28,1695,3.55,120,004150
2022-01-31,11972,2.1,0.3,1695,3.38,120,004150
2022-02-28,11972,1.91,0.27,1695,3.7,120,004150
2022-03-31,11972,1.95,0.28,1695,3.64,120,004150
2022-04-30,11972,2.13,0.3,1695,3.32,120,004150
2022-05-31,12394,6.92,0.29,514,3.38,120,004150
2021-05-31,1918,313.57,1.14,7,0.0,0,025750
2021-06-30,1918,313.57,1.14,7,0.0,0,025750
2021-07-31,1918,300.0,1.09,7,0.0,0,025750
2021-08-31,1918,315.71,1.15,7,0.0,0,025750
2021-09-30,1918,285.0,1.04,7,0.0,0,025750
2021-10-31,1918,260.0,0.95,7,0.0,0,025750
2021-11-30,1918,274.29,1.0,7,0.0,0,025750
2021-12-31,1918,224.29,0.82,7,0.0,0,025750
2022-01-31,1918,242.14,0.88,7,0.0,0,025750
2022-02-28,1918,221.43,0.81,7,0.0,0,025750
2022-03-31,1918,231.43,0.84,7,0.0,0,025750
2022-04-30,1918,252.14,0.92,7,0.0,0,025750
2022-05-31,1984,26.76,0.92,68,1.1,20,025750
2021-05-31,682,0.0,2.44,0,0.0,0,226440
2021-06-30,682,0.0,2.48,0,0.0,0,226440
2021-07-31,682,0.0,2.73,0,0.0,0,226440
2021-08-31,682,0.0,2.98,0,0.0,0,226440
2021-09-30,682,0.0,2.53,0,0.0,0,226440
2021-10-31,682,0.0,2.1,0,0.0,0,226440
2021-11-30,682,0.0,2.82,0,0.0,0,226440
2021-12-31,682,0.0,2.07,0,0.0,0,226440
2022-01-31,682,0.0,2.9,0,0.0,0,226440
2022-02-28,682,0.0,2.64,0,0.0,0,226440
2022-03-31,682,0.0,2.57,0,0.0,0,226440
2022-04-30,682,0.0,2.24,0,0.0,0,226440
2022-05-31,710,0.0,2.15,0,0.0,0,226440
2021-05-31,5972,0.0,2.36,0,0.0,0,042520
2021-06-30,5972,0.0,2.36,0,0.0,0,042520
2021-07-31,5972,0.0,2.71,0,0.0,0,042520
2021-08-31,5972,0.0,2.67,0,0.0,0,042520
2021-09-30,5972,0.0,2.63,0,0.0,0,042520
2021-10-31,5972,0.0,2.66,0,0.0,0,042520
2021-11-30,5972,0.0,2.35,0,0.0,0,042520
2021-12-31,5972,0.0,1.97,0,0.0,0,042520
2022-01-31,5972,0.0,1.84,0,0.0,0,042520
2022-02-28,5972,0.0,2.0,0,0.0,0,042520
2022-03-31,5972,0.0,2.09,0,0.0,0,042520
2022-04-30,5972,0.0,2.01,0,0.0,0,042520
2022-05-31,4440,0.0,2.53,0,0.0,0,042520
2021-05-31,52869,2.7,0.47,9155,1.62,400,004960
2021-06-30,52869,2.67,0.46,9155,1.64,400,004960
2021-07-31,52869,2.81,0.49,9155,1.55,400,004960
2021-08-31,52869,2.52,0.44,9155,1.74,400,004960
2021-09-30,52869,2.47,0.43,9155,1.77,400,004960
2021-10-31,52869,2.18,0.38,9155,2.0,400,004960
2021-11-30,52869,2.06,0.36,9155,2.12,400,004960
2021-12-31,52869,1.68,0.29,9155,2.6,400,004960
2022-01-31,52869,1.74,0.3,9155,2.51,400,004960
2022-02-28,52869,1.76,0.31,9155,2.48,400,004960
2022-03-31,52869,1.79,0.31,9155,2.45,400,004960
2022-04-30,52869,2.09,0.36,9155,2.09,400,004960
2022-05-31,58000,4.31,0.31,4187,1.94,350,004960
2021-05-31,2538,26.35,1.15,111,1.2,35,011700
2021-06-30,2538,25.9,1.13,111,1.22,35,011700
2021-07-31,2538,25.54,1.12,111,1.23,35,011700
2021-08-31,2538,34.82,1.52,111,0.91,35,011700
2021-09-30,2538,28.02,1.23,111,1.13,35,011700
2021-10-31,2538,28.51,1.25,111,1.11,35,011700
2021-11-30,2538,37.88,1.66,111,0.83,35,011700
2021-12-31,2538,32.25,1.41,111,0.98,35,011700
2022-01-31,2538,34.91,1.53,111,0.9,35,011700
2022-02-28,2538,29.68,1.3,111,1.06,35,011700
2022-03-31,2538,40.32,1.76,111,0.78,35,011700
2022-04-30,2538,76.31,3.34,111,0.41,35,011700
2022-05-31,2791,104.14,4.96,133,0.32,45,011700
2021-05-31,3702,14.69,1.69,426,0.0,0,078350
2021-06-30,3702,14.86,1.71,426,0.0,0,078350
2021-07-31,3702,18.38,2.12,426,0.0,0,078350
2021-08-31,3702,19.88,2.29,426,0.0,0,078350
2021-09-30,3702,19.81,2.28,426,0.0,0,078350
2021-10-31,3702,19.65,2.26,426,0.0,0,078350
2021-11-30,3702,21.83,2.51,426,0.0,0,078350
2021-12-31,3702,34.98,4.02,426,0.0,0,078350
2022-01-31,3702,42.61,4.9,426,0.0,0,078350
2022-02-28,3702,43.54,5.01,426,0.0,0,078350
2022-03-31,3702,34.86,4.01,426,0.0,0,078350
2022-04-30,3702,40.61,4.67,426,0.0,0,078350
2022-05-31,5630,9.92,2.98,1693,0.0,0,078350
2021-05-31,20421,6.71,0.91,2766,2.7,500,045100
2021-06-30,20421,6.76,0.92,2766,2.67,500,045100
2021-07-31,20421,6.4,0.87,2766,2.82,500,045100
2021-08-31,20421,6.15,0.83,2766,2.94,500,045100
2021-09-30,20421,5.93,0.8,2766,3.05,500,045100
2021-10-31,20421,5.46,0.74,2766,3.31,500,045100
2021-11-30,20421,5.44,0.74,2766,3.32,500,045100
2021-12-31,20421,5.33,0.72,2766,3.39,500,045100
2022-01-31,20421,6.09,0.83,2766,2.97,500,045100
2022-02-28,20421,5.4,0.73,2766,3.34,500,045100
2022-03-31,20421,5.55,0.75,2766,3.26,500,045100
2022-04-30,20421,5.69,0.77,2766,3.17,500,045100
2022-05-31,23732,6.09,0.68,2635,3.43,550,045100
2021-05-31,26489,4.37,0.59,3583,4.79,750,001750
2021-06-30,26489,4.3,0.58,3583,4.87,750,001750
2021-07-31,26489,4.58,0.62,3583,4.57,750,001750
2021-08-31,26489,4.59,0.62,3583,4.56,750,001750
2021-09-30,26489,5.34,0.72,3583,3.92,750,001750
2021-10-31,26489,5.08,0.69,3583,4.12,750,001750
2021-11-30,26489,4.94,0.67,3583,4.24,750,001750
2021-12-31,26489,4.09,0.55,3583,5.12,750,001750
2022-01-31,26489,4.26,0.58,3583,4.92,750,001750
2022-02-28,26489,4.31,0.58,3583,4.85,750,001750
2022-03-31,26489,4.16,0.56,3583,5.03,750,001750
2022-04-30,26489,4.01,0.54,3583,5.23,750,001750
2022-05-31,32750,2.2,0.42,6206,6.59,900,001750
2021-05-31,3967,81.88,4.27,207,1.89,320,018880
2021-06-30,3967,81.88,4.27,207,1.89,320,018880
2021-07-31,3967,80.43,4.2,207,1.92,320,018880
2021-08-31,3967,76.09,3.97,207,2.03,320,018880
2021-09-30,3967,78.74,4.11,207,1.96,320,018880
2021-10-31,3967,72.95,3.81,207,2.12,320,018880
2021-11-30,3967,70.05,3.66,207,2.21,320,018880
2021-12-31,3967,66.18,3.45,207,2.34,320,018880
2022-01-31,3967,64.98,3.39,207,2.38,320,018880
2022-02-28,3967,53.14,2.77,207,2.91,320,018880
2022-03-31,3967,56.52,2.95,207,2.74,320,018880
2022-04-30,3967,56.52,2.95,207,2.74,320,018880
2022-05-31,4391,19.55,2.57,578,3.19,360,018880
2021-05-31,3470,57.12,6.35,386,0.0,0,009420
2021-06-30,3470,58.94,6.56,386,0.0,0,009420
2021-07-31,3470,56.61,6.3,386,0.0,0,009420
2021-08-31,3470,59.59,6.63,386,0.0,0,009420
2021-09-30,3470,64.25,7.15,386,0.0,0,009420
2021-10-31,3470,53.63,5.97,386,0.0,0,009420
2021-11-30,3470,54.66,6.08,386,0.0,0,009420
2021-12-31,3470,50.0,5.56,386,0.0,0,009420
2022-01-31,3470,55.83,6.21,386,0.0,0,009420
2022-02-28,3470,47.28,5.26,386,0.0,0,009420
2022-03-31,3470,48.58,5.4,386,0.0,0,009420
2022-04-30,3470,50.39,5.61,386,0.0,0,009420
2022-05-31,3193,106.03,5.78,174,0.0,0,009420
2021-05-31,5662,0.0,1.21,0,0.0,0,014130
2021-06-30,5662,0.0,1.24,0,0.0,0,014130
2021-07-31,5662,0.0,1.2,0,0.0,0,014130
2021-08-31,5662,0.0,1.21,0,0.0,0,014130
2021-09-30,5662,0.0,1.19,0,0.0,0,014130
2021-10-31,5662,0.0,1.08,0,0.0,0,014130
2021-11-30,5662,0.0,1.07,0,0.0,0,014130
2021-12-31,5662,0.0,0.95,0,0.0,0,014130
2022-01-31,5662,0.0,1.11,0,0.0,0,014130
2022-02-28,5662,0.0,0.98,0,0.0,0,014130
2022-03-31,5662,0.0,1.01,0,0.0,0,014130
2022-04-30,5662,0.0,1.04,0,0.0,0,014130
2022-05-31,5978,24.46,0.98,240,0.0,0,014130
2021-05-31,6408,9.42,0.93,636,4.01,240,046110
2021-06-30,6408,9.58,0.95,636,3.94,240,046110
2021-07-31,6408,11.34,1.13,636,3.33,240,046110
2021-08-31,6408,10.52,1.04,636,3.59,240,046110
2021-09-30,6408,9.87,0.98,636,3.82,240,046110
2021-10-31,6408,9.07,0.9,636,4.16,240,046110
2021-11-30,6408,10.83,1.08,636,3.48,240,046110
2021-12-31,6408,11.04,1.1,636,3.42,240,046110
2022-01-31,6408,10.31,1.02,636,3.66,240,046110
2022-02-28,6408,9.83,0.98,636,3.84,240,046110
2022-03-31,6408,15.41,1.53,636,2.45,240,046110
2022-04-30,6408,14.58,1.45,636,2.59,240,046110
2022-05-31,7213,11.78,1.28,785,0.0,0,046110
2021-05-31,3547,0.0,0.82,0,0.0,0,024740
2021-06-30,3547,0.0,0.81,0,0.0,0,024740
2021-07-31,3547,0.0,0.95,0,0.0,0,024740
2021-08-31,3547,0.0,1.3,0,0.0,0,024740
2021-09-30,3547,0.0,0.91,0,0.0,0,024740
2021-10-31,3547,0.0,0.89,0,0.0,0,024740
2021-11-30,3547,0.0,0.77,0,0.0,0,024740
2021-12-31,3547,0.0,0.64,0,0.0,0,024740
2022-01-31,3547,0.0,0.66,0,0.0,0,024740
2022-02-28,3547,0.0,0.83,0,0.0,0,024740
2022-03-31,3547,0.0,0.95,0,0.0,0,024740
2022-04-30,3547,0.0,0.9,0,0.0,0,024740
2022-05-31,3353,0.0,0.92,0,0.0,0,024740
2021-05-31,1590,43.91,1.52,55,1.04,25,005860
2021-06-30,1590,45.82,1.58,55,0.99,25,005860
2021-07-31,1590,44.0,1.52,55,1.03,25,005860
2021-08-31,1590,41.91,1.45,55,1.08,25,005860
